customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score
4125,157,11,6496.2699999999995,1,3,3,133
4126,184,9,6599.92,1,2,3,123
4127,27,5,3806.0299999999997,4,1,1,411
4128,213,5,2802.75,1,1,1,111
4129,68,9,5490.8,3,2,2,322
4130,84,5,1675.96,2,1,1,211
4131,214,10,3766.94,1,3,1,131
4132,105,8,8299.65,2,2,4,224
4133,121,9,8561.259999999998,2,2,4,224
4134,438,4,1626.35,1,1,1,111
4135,108,9,5019.4,2,2,2,222
4136,172,11,3613.7,1,3,1,131
4137,104,14,11193.23,2,4,4,244
4138,36,14,5883.35,3,4,2,342
4139,28,10,6484.34,4,3,3,433
4140,51,11,11697.99,3,3,4,334
4141,94,11,6084.32,2,3,3,233
4142,240,7,6445.45,1,1,3,113
4143,191,5,2388.0499999999997,1,1,1,111
4144,19,10,6032.48,4,3,3,433
4145,72,13,14768.43,3,4,4,344
4146,97,8,6492.13,2,2,3,223
4147,23,8,4248.08,4,2,1,421
4148,198,13,5268.95,1,4,2,142
4149,47,9,7875.25,3,2,3,323
4150,155,13,11942.539999999999,1,4,4,144
4151,9,13,10439.06,4,4,4,444
4152,249,9,5460.76,1,2,2,122
4153,371,8,5165.53,1,2,2,122
4154,60,11,9094.56,3,3,4,334
4155,159,11,4520.77,1,3,2,132
4156,146,9,7615.360000000001,2,2,3,223
4157,296,10,5996.86,1,3,2,132
4158,78,9,7014.62,2,2,3,223
4159,51,11,4940.46,3,3,2,332
4160,49,14,6475.28,3,4,3,343
4161,123,7,4238.59,2,1,1,211
4162,232,13,6512.83,1,4,3,143
4163,101,10,7227.71,2,3,3,233
4164,13,15,12836.6,4,4,4,444
4165,20,13,11262.92,4,4,4,444
4166,86,9,3436.24,2,2,1,221
4167,27,15,6992.15,4,4,3,443
4168,129,8,3992.4700000000003,2,2,1,221
4169,16,9,4160.71,4,2,1,421
4170,249,11,7861.6900000000005,1,3,3,133
4171,92,10,10359.32,2,3,4,234
4172,42,5,3432.87,3,1,1,311
4173,1,12,8430.35,4,4,4,444
4174,296,3,2303.2799999999997,1,1,1,111
4175,175,13,8188.6900000000005,1,4,3,143
4176,45,7,4920.21,3,1,2,312
4177,92,9,5297.21,2,2,2,222
4178,67,14,9800.17,3,4,4,344
4179,3,11,3675.56,4,3,1,431
4180,189,12,9000.21,1,4,4,144
4181,288,3,327.96999999999997,1,1,1,111
4182,130,11,7322.97,2,3,3,233
4183,112,7,8319.3,2,1,4,214
4184,150,8,6902.17,2,2,3,223
4185,191,10,2021.45,1,3,1,131
4186,237,9,4785.66,1,2,2,122
4187,111,10,5003.94,2,3,2,232
4188,41,11,4590.8,3,3,2,332
4189,3,9,3986.95,4,2,1,421
4190,129,8,5819.01,2,2,2,222
4191,61,10,6442.639999999999,3,3,3,333
4192,100,12,3095.67,2,4,1,241
4193,71,5,2335.52,3,1,1,311
4194,33,15,6106.07,4,4,3,443
4195,62,9,6204.0199999999995,3,2,3,323
4196,34,10,6694.53,3,3,3,333
4197,191,10,6471.63,1,3,3,133
4198,79,16,12702.28,2,4,4,244
4199,2,14,10423.75,4,4,4,444
4200,103,10,4043.28,2,3,1,231
4201,27,9,4966.66,4,2,2,422
4202,472,10,3993.45,1,3,1,131
4203,25,9,5598.39,4,2,2,422
4204,111,12,8578.75,2,4,4,244
4205,200,6,2833.21,1,1,1,111
4206,24,15,9070.949999999999,4,4,4,444
4207,64,10,5157.56,3,3,2,332
4208,15,10,5581.05,4,3,2,432
4209,107,10,7879.07,2,3,3,233
4210,70,4,1146.4099999999999,3,1,1,311
4211,48,12,9974.02,3,4,4,344
4212,196,16,8077.389999999999,1,4,3,143
4213,370,3,975.49,1,1,1,111
4214,34,6,1467.3899999999999,3,1,1,311
4215,102,9,5154.01,2,2,2,222
4216,11,8,4859.55,4,2,2,422
4217,29,12,6665.299999999999,4,4,3,443
4218,30,5,2600.62,4,1,1,411
4219,132,12,5119.83,2,4,2,242
4220,3,10,7489.08,4,3,3,433
4221,80,10,4266.76,2,3,1,231
4222,439,6,4004.1,1,1,1,111
4223,275,6,4001.06,1,1,1,111
4224,142,7,6116.13,2,1,3,213
4225,225,10,8499.039999999999,1,3,4,134
4226,44,16,11558.17,3,4,4,344
4227,85,12,6454.599999999999,2,4,3,243
4228,312,8,3518.05,1,2,1,121
4229,40,9,5489.66,3,2,2,322
4230,121,9,5203.19,2,2,2,222
4231,35,7,4651.719999999999,3,1,2,312
4232,25,9,3843.9,4,2,1,421
4233,23,10,8947.75,4,3,4,434
4234,57,11,4624.24,3,3,2,332
4235,139,10,6341.47,2,3,3,233
4236,55,9,4867.719999999999,3,2,2,322
4237,43,7,6784.95,3,1,3,313
4238,666,4,1743.0500000000002,1,1,1,111
4239,287,5,947.92,1,1,1,111
4240,57,10,7011.429999999999,3,3,3,333
4241,64,7,4094.9399999999996,3,1,1,311
4242,12,13,13535.02,4,4,4,444
4243,71,10,6065.04,3,3,3,333
4244,10,16,8764.41,4,4,4,444
4245,53,10,4937.64,3,3,2,332
4246,229,6,3351.4100000000003,1,1,1,111
4247,47,12,7098.87,3,4,3,343
4248,108,9,2359.6499999999996,2,2,1,221
4249,49,19,24145.91,3,4,4,344
4250,120,9,5959.63,2,2,2,222
4251,56,8,6461.84,3,2,3,323
4252,76,8,10728.41,3,2,4,324
4253,28,11,9538.93,4,3,4,434
4254,42,10,4825.08,3,3,2,332
4255,385,6,5340.38,1,1,2,112
4256,854,6,4070.75,1,1,1,111
4257,53,11,8653.25,3,3,4,334
4258,606,6,4922.72,1,1,2,112
4259,54,18,13803.4,3,4,4,344
4260,232,12,11515.44,1,4,4,144
4261,38,10,4426.74,3,3,2,332
4262,118,7,4999.43,2,1,2,212
4263,85,10,5156.1900000000005,2,3,2,232
4264,137,10,4275.21,2,3,1,231
4265,28,7,6421.33,4,1,3,413
4266,24,11,3944.66,4,3,1,431
4267,97,7,3735.2799999999997,2,1,1,211
4268,63,7,3815.58,3,1,1,311
4269,30,10,10383.47,4,3,4,434
4270,60,9,6358.18,3,2,3,323
4271,34,12,7310.37,3,4,3,343
4272,243,8,5652.12,1,2,2,122
4273,13,7,5105.16,4,1,2,412
4274,125,8,3762.95,2,2,1,221
4275,127,6,3213.39,2,1,1,211
4276,48,13,11542.51,3,4,4,344
4277,104,9,4279.51,2,2,1,221
4278,18,7,6046.97,4,1,3,413
4279,10,14,11869.09,4,4,4,444
4280,387,3,2350.83,1,1,1,111
4281,99,5,645.47,2,1,1,211
4282,125,16,10195.14,2,4,4,244
4283,120,12,3786.95,2,4,1,241
4284,4,6,3236.8599999999997,4,1,1,411
4285,126,4,4071.1800000000003,2,1,1,211
4286,22,11,6818.23,4,3,3,433
4287,29,10,5801.04,4,3,2,432
4288,272,7,6499.76,1,1,3,113
4289,261,10,4733.87,1,3,2,132
4290,5,11,5721.55,4,3,2,432
4291,13,10,6082.96,4,3,3,433
4292,7,13,12273.62,4,4,4,444
4293,31,12,7730.82,4,4,3,443
4294,64,13,12232.41,3,4,4,344
4295,188,11,8080.99,1,3,3,133
4296,17,10,6895.59,4,3,3,433
4297,126,7,5032.2,2,1,2,212
4298,88,12,9590.57,2,4,4,244
4299,71,8,5683.22,3,2,2,322
4300,147,9,3291.8,2,2,1,221
4301,211,8,5444.19,1,2,2,122
4302,70,13,5446.78,3,4,2,342
4303,148,12,6218.009999999999,2,4,3,243
4304,48,16,11356.35,3,4,4,344
4305,115,10,6935.19,2,3,3,233
4306,74,17,13172.54,3,4,4,344
4307,20,12,8421.07,4,4,4,444
4308,253,15,7312.07,1,4,3,143
4309,101,15,8809.17,2,4,4,244
4310,29,14,8807.06,4,4,4,444
4311,7,3,1404.0,4,1,1,411
4312,370,10,4977.68,1,3,2,132
4313,7,8,3396.09,4,2,1,421
4314,34,15,15481.42,3,4,4,344
4315,118,13,6347.62,2,4,3,243
4316,31,9,4056.9399999999996,4,2,1,421
4317,132,10,5718.78,2,3,2,232
4318,187,6,4305.639999999999,1,1,2,112
4319,119,15,15777.46,2,4,4,244
4320,196,11,7356.46,1,3,3,133
4321,19,4,1122.3899999999999,4,1,1,411
4322,262,8,6478.12,1,2,3,123
4323,29,12,6561.62,4,4,3,443
4324,103,7,4428.11,2,1,2,212
4325,6,6,3028.54,4,1,1,411
4326,62,11,5198.469999999999,3,3,2,332
4327,70,13,11998.07,3,4,4,344
4328,25,9,5981.05,4,2,2,422
4329,60,9,5722.96,3,2,2,322
4330,59,14,10326.63,3,4,4,344
4331,160,12,8057.08,1,4,3,143
4332,101,13,7427.080000000001,2,4,3,243
4333,61,15,6149.36,3,4,3,343
4334,286,8,3926.62,1,2,1,121
4335,217,13,7671.0,1,4,3,143
4336,57,4,5160.25,3,1,2,312
4337,94,12,8400.0,2,4,4,244
4338,121,4,4180.05,2,1,1,211
4339,26,9,7904.9400000000005,4,2,3,423
4340,39,8,6086.68,3,2,3,323
4341,51,10,6711.4400000000005,3,3,3,333
4342,175,11,5991.48,1,3,2,132
4343,159,11,5898.95,1,3,2,132
4344,138,10,4700.860000000001,2,3,2,232
4345,271,8,4993.22,1,2,2,122
4346,125,10,8779.24,2,3,4,234
4347,48,14,4292.56,3,4,2,342
4348,26,12,7401.41,4,4,3,443
4349,4,10,9273.76,4,3,4,434
4350,46,9,6561.96,3,2,3,323
4351,69,11,9209.42,3,3,4,334
4352,334,7,11047.45,1,1,4,114
4353,45,12,6161.47,3,4,3,343
4354,58,12,10110.02,3,4,4,344
4355,5,11,6093.87,4,3,3,433
4356,113,7,5810.88,2,1,2,212
4357,162,8,3382.92,1,2,1,121
4358,207,5,1981.0,1,1,1,111
4359,119,14,9453.130000000001,2,4,4,244
4360,179,6,5095.0199999999995,1,1,2,112
4361,67,9,6565.72,3,2,3,323
4362,140,7,7091.41,2,1,3,213
4363,85,15,9341.53,2,4,4,244
4364,86,14,15836.2,2,4,4,244
4365,18,10,5953.25,4,3,2,432
4366,25,15,5830.8,4,4,2,442
4367,146,7,7395.679999999999,2,1,3,213
4368,247,7,1902.79,1,1,1,111
4369,50,14,10137.63,3,4,4,344
4370,154,2,514.6600000000001,1,1,1,111
4371,81,11,3519.55,2,3,1,231
4372,68,14,8174.34,3,4,3,343
4373,228,11,6957.5199999999995,1,3,3,133
4374,23,13,9426.52,4,4,4,444
4375,82,11,9541.59,2,3,4,234
4376,50,11,6620.56,3,3,3,333
4377,346,2,3257.79,1,1,1,111
4378,36,5,1640.76,3,1,1,311
4379,268,8,7444.95,1,2,3,123
4380,87,4,1774.7800000000002,2,1,1,211
4381,58,9,3546.3,3,2,1,321
4382,110,14,9348.24,2,4,4,244
4383,82,10,3977.0,2,3,1,231
4384,57,13,10292.119999999999,3,4,4,344
4385,129,21,10459.37,2,4,4,244
4386,180,11,5058.030000000001,1,3,2,132
4387,381,13,7489.47,1,4,3,143
4388,196,8,6924.44,1,2,3,123
4389,52,12,9240.77,3,4,4,344
4390,145,12,9742.539999999999,2,4,4,244
4391,40,9,2474.94,3,2,1,321
4392,78,9,6795.55,2,2,3,223
4393,24,18,11233.68,4,4,4,444
4394,47,9,4709.4,3,2,2,322
4395,103,10,5811.82,2,3,2,232
4396,175,8,4940.21,1,2,2,122
4397,11,12,9135.34,4,4,4,444
4398,169,4,1591.0,1,1,1,111
4399,162,8,6619.9800000000005,1,2,3,123
4400,71,11,7737.25,3,3,3,333
4401,78,13,10391.78,2,4,4,244
4402,100,11,4735.49,2,3,2,232
4403,131,16,14998.82,2,4,4,244
4404,156,10,7523.58,1,3,3,133
4405,22,14,6575.02,4,4,3,443
4406,13,10,4687.44,4,3,2,432
4407,162,10,5590.46,1,3,2,132
4408,66,7,5808.87,3,1,2,312
4409,21,10,3485.5699999999997,4,3,1,431
4410,129,11,5455.62,2,3,2,232
4411,2,11,6238.32,4,3,3,433
4412,7,14,8951.19,4,4,4,444
4413,2,10,8911.74,4,3,4,434
4414,47,13,9463.18,3,4,4,344
4415,50,7,5424.950000000001,3,1,2,312
4416,230,14,6546.74,1,4,3,143
4417,168,13,11575.08,1,4,4,144
4418,101,8,6683.6,2,2,3,223
4419,39,16,9367.05,3,4,4,344
4420,22,11,2954.84,4,3,1,431
4421,65,5,3314.5299999999997,3,1,1,311
4422,48,13,13181.81,3,4,4,344
4423,32,10,6500.48,4,3,3,433
4424,167,10,8229.72,1,3,3,133
4425,256,6,4432.43,1,1,2,112
4426,11,12,6378.27,4,4,3,443
4427,41,7,6530.6,3,1,3,313
4428,28,10,6528.13,4,3,3,433
4429,169,7,3853.1,1,1,1,111
4430,288,6,7956.6,1,1,3,113
4431,27,12,8655.98,4,4,4,444
4432,231,12,15775.0,1,4,4,144
4433,54,9,6723.92,3,2,3,323
4434,3,10,5959.36,4,3,2,432
4435,86,9,9685.33,2,2,4,224
4436,5,8,4756.73,4,2,2,422
4437,125,4,1893.0900000000001,2,1,1,211
4438,86,16,5774.66,2,4,2,242
4439,39,14,11876.07,3,4,4,344
4440,12,14,10424.22,4,4,4,444
4441,272,10,5660.42,1,3,2,132
4442,190,5,2761.29,1,1,1,111
4443,31,8,4119.05,4,2,1,421
4444,41,7,7321.990000000001,3,1,3,313
4445,17,8,4800.69,4,2,2,422
4446,34,13,6574.21,3,4,3,343
4447,178,13,9947.17,1,4,4,144
4448,155,14,10839.41,1,4,4,144
4449,47,8,2918.09,3,2,1,321
4450,72,9,3342.44,3,2,1,321
4451,77,13,9234.789999999999,2,4,4,244
4452,121,7,4833.67,2,1,2,212
4453,51,10,5523.61,3,3,2,332
4454,64,8,5588.509999999999,3,2,2,322
4455,237,5,6498.099999999999,1,1,3,113
4456,22,7,1995.9099999999999,4,1,1,411
4457,83,14,7332.12,2,4,3,243
4458,264,11,5823.97,1,3,2,132
4459,142,12,7806.18,2,4,3,243
4460,56,15,14340.050000000001,3,4,4,344
4461,25,13,7081.4,4,4,3,443
4462,136,6,2594.92,2,1,1,211
4463,22,9,7276.299999999999,4,2,3,423
4464,351,5,3302.33,1,1,1,111
4465,263,6,2800.5299999999997,1,1,1,111
4466,246,10,5138.969999999999,1,3,2,132
4467,207,10,6623.24,1,3,3,133
4468,106,8,3310.16,2,2,1,221
4469,112,10,12433.3,2,3,4,234
4470,185,5,2614.6000000000004,1,1,1,111
4471,202,10,3341.96,1,3,1,131
4472,15,9,5989.06,4,2,2,422
4473,477,7,2016.62,1,1,1,111
4474,231,12,9552.89,1,4,4,144
4475,119,9,6388.1900000000005,2,2,3,223
4476,111,10,5737.09,2,3,2,232
4477,32,10,4809.39,4,3,2,432
4478,38,7,4105.26,3,1,1,311
4479,100,9,7209.139999999999,2,2,3,223
4480,267,6,1215.26,1,1,1,111
4481,97,11,8973.57,2,3,4,234
4482,4,14,5233.9,4,4,2,442
4483,170,12,9257.93,1,4,4,144
4484,117,8,4997.3,2,2,2,222
4485,68,7,4642.26,3,1,2,312
4486,354,13,9941.18,1,4,4,144
4487,48,16,14197.96,3,4,4,344
4488,7,8,12460.939999999999,4,2,4,424
4489,13,9,2659.65,4,2,1,421
4490,51,13,13472.21,3,4,4,344
4491,61,10,7086.1900000000005,3,3,3,333
4492,109,11,6162.79,2,3,3,233
4493,22,13,8885.529999999999,4,4,4,444
4494,155,9,6119.89,1,2,3,123
4495,31,9,4478.2,4,2,2,422
4496,3,8,5529.75,4,2,2,422
4497,60,8,4204.69,3,2,1,321
4498,60,10,5636.65,3,3,2,332
4499,23,8,4786.95,4,2,2,422
4500,136,11,5019.280000000001,2,3,2,232
4501,202,11,5381.47,1,3,2,132
4502,3,8,1198.61,4,2,1,421
4503,43,6,2011.77,3,1,1,311
4504,145,8,4313.32,2,2,2,222
4505,93,7,3014.09,2,1,1,211
4506,20,11,9414.39,4,3,4,434
4507,33,7,3050.77,4,1,1,411
4508,14,14,10599.75,4,4,4,444
4509,148,13,16332.1,2,4,4,244
4510,243,12,9299.43,1,4,4,144
4511,202,11,7549.03,1,3,3,133
4512,100,6,3115.3,2,1,1,211
4513,24,16,9629.07,4,4,4,444
4514,137,9,5163.45,2,2,2,222
4515,26,11,4646.86,4,3,2,432
4516,10,14,8626.880000000001,4,4,4,444
4517,48,12,7224.41,3,4,3,343
4518,27,7,2377.34,4,1,1,411
4519,108,10,5969.92,2,3,2,232
4520,106,10,4895.77,2,3,2,232
4521,34,11,3824.52,3,3,1,331
4522,72,13,13457.11,3,4,4,344
4523,81,11,7384.389999999999,2,3,3,233
4524,207,10,6225.179999999999,1,3,3,133
4525,82,12,10125.3,2,4,4,244
4526,88,12,8650.71,2,4,4,244
4527,111,7,3751.13,2,1,1,211
4528,48,12,5644.09,3,4,2,342
4529,16,7,5828.47,4,1,2,412
4530,198,9,4834.38,1,2,2,122
4531,160,10,4062.66,1,3,1,131
4532,149,8,7279.01,2,2,3,223
4533,431,7,3833.65,1,1,1,111
4534,125,12,4465.53,2,4,2,242
4535,135,8,2205.2400000000002,2,2,1,221
4536,22,11,7154.71,4,3,3,433
4537,102,11,4238.27,2,3,1,231
4538,26,9,9704.74,4,2,4,424
4539,292,13,4795.97,1,4,2,142
4540,28,7,7527.679999999999,4,1,3,413
4541,46,9,3310.71,3,2,1,321
4542,7,10,7038.16,4,3,3,433
4543,11,12,8317.689999999999,4,4,4,444
4544,8,12,7806.5,4,4,3,443
4545,48,11,8568.869999999999,3,3,4,334
4546,151,17,13234.95,2,4,4,244
4547,25,13,9257.84,4,4,4,444
4548,68,11,7002.099999999999,3,3,3,333
4549,436,6,2134.7400000000002,1,1,1,111
4550,316,5,7487.570000000001,1,1,3,113
4551,23,13,9240.369999999999,4,4,4,444
4552,5,10,3204.21,4,3,1,431
4553,17,14,11739.369999999999,4,4,4,444
4554,223,12,5068.16,1,4,2,142
4555,31,11,8092.58,4,3,3,433
4556,8,10,8603.65,4,3,4,434
4557,18,13,8436.38,4,4,4,444
4558,50,11,5146.32,3,3,2,332
4559,14,20,13027.82,4,4,4,444
4560,81,8,2626.86,2,2,1,221
4561,170,12,10173.35,1,4,4,144
4562,5,17,13863.42,4,4,4,444
4563,102,9,2300.46,2,2,1,221
4564,114,10,6514.879999999999,2,3,3,233
4565,78,10,6023.67,2,3,2,232
4566,108,9,4753.52,2,2,2,222
4567,5,9,6932.85,4,2,3,423
4568,290,6,1756.76,1,1,1,111
4569,51,12,7635.67,3,4,3,343
4570,66,6,4012.0099999999998,3,1,1,311
4571,3,9,4436.44,4,2,2,422
4572,1,12,6060.13,4,4,3,443
4573,81,10,10447.24,2,3,4,234
4574,17,11,7185.8,4,3,3,433
4575,620,9,5503.61,1,2,2,122
4576,225,6,3765.63,1,1,1,111
4577,387,10,4415.53,1,3,2,132
4578,61,7,4138.360000000001,3,1,1,311
4579,28,14,10603.38,4,4,4,444
4580,366,10,4980.13,1,3,2,132
4581,67,4,2211.67,3,1,1,311
4582,159,9,4538.24,1,2,2,122
4583,90,8,3843.7200000000003,2,2,1,221
4584,60,14,7059.0,3,4,3,343
4585,23,6,3363.69,4,1,1,411
4586,30,12,13075.710000000001,4,4,4,444
4587,76,13,6402.2699999999995,3,4,3,343
4588,1,10,3905.3500000000004,4,3,1,431
4589,26,14,7444.17,4,4,3,443
4590,139,11,8084.759999999999,2,3,3,233
4591,18,10,6832.04,4,3,3,433
4592,284,7,3492.4,1,1,1,111
4593,266,8,6113.69,1,2,3,123
4594,259,5,8518.46,1,1,4,114
4595,38,8,3454.52,3,2,1,321
4596,6,8,6229.96,4,2,3,423
4597,424,7,2693.79,1,1,1,111
4598,77,11,5441.719999999999,2,3,2,232
4599,94,7,4798.39,2,1,2,212
4600,28,8,7734.23,4,2,3,423
4601,88,11,5628.27,2,3,2,232
4602,27,5,1989.69,4,1,1,411
4603,206,6,5071.01,1,1,2,112
4604,316,5,2010.9699999999998,1,1,1,111
4605,63,8,5132.33,3,2,2,322
4606,185,11,7077.24,1,3,3,133
4607,98,7,3995.0099999999998,2,1,1,211
4608,295,9,9373.57,1,2,4,124
4609,144,12,8398.39,2,4,4,244
4610,133,8,5143.25,2,2,2,222
4611,91,9,12275.369999999999,2,2,4,224
4612,44,10,4673.92,3,3,2,332
4613,74,10,5731.74,3,3,2,332
4614,73,15,12292.24,3,4,4,344
4615,15,10,5457.29,4,3,2,432
4616,66,9,5636.27,3,2,2,322
4617,121,8,3242.52,2,2,1,221
4618,46,8,3875.4,3,2,1,321
4619,138,3,1029.33,2,1,1,211
4620,113,14,7585.179999999999,2,4,3,243
4621,89,11,4879.97,2,3,2,232
4622,10,10,2551.03,4,3,1,431
4623,1,13,4635.42,4,4,2,442
4624,2,8,6470.4,4,2,3,423
4625,64,12,6151.76,3,4,3,343
4626,28,11,9689.19,4,3,4,434
4627,11,6,3164.45,4,1,1,411
4628,8,7,2693.0099999999998,4,1,1,411
4629,263,6,1509.77,1,1,1,111
4630,5,12,9101.24,4,4,4,444
4631,4,13,4054.09,4,4,1,441
4632,62,12,8452.31,3,4,4,344
4633,146,5,5830.92,2,1,2,212
4634,231,8,3236.98,1,2,1,121
4635,54,14,11610.55,3,4,4,344
4636,179,13,7339.299999999999,1,4,3,143
4637,35,12,8889.17,3,4,4,344
4638,44,9,6178.81,3,2,3,323
4639,67,9,3671.93,3,2,1,321
4640,36,13,5008.49,3,4,2,342
4641,160,12,3962.17,1,4,1,141
4642,265,9,7345.639999999999,1,2,3,123
4643,32,11,4997.88,4,3,2,432
4644,121,16,11537.58,2,4,4,244
4645,142,10,4256.42,2,3,1,231
4646,66,16,8647.61,3,4,4,344
4647,6,12,7568.15,4,4,3,443
4648,267,7,2790.85,1,1,1,111
4649,100,9,5279.32,2,2,2,222
4650,163,10,7538.09,1,3,3,133
4651,57,8,3323.41,3,2,1,321
4652,9,6,1015.06,4,1,1,411
4653,76,7,8094.259999999999,3,1,3,313
4654,11,12,6498.85,4,4,3,443
4655,42,7,6222.71,3,1,3,313
4656,153,10,3376.31,1,3,1,131
4657,340,11,7577.9800000000005,1,3,3,133
4658,253,6,2233.82,1,1,1,111
4659,85,11,4894.06,2,3,2,232
4660,126,12,10226.85,2,4,4,244
4661,11,11,7194.04,4,3,3,433
4662,233,9,4991.5599999999995,1,2,2,122
4663,20,12,7811.11,4,4,3,443
4664,386,8,12435.18,1,2,4,124
4665,2,11,7062.650000000001,4,3,3,433
4666,30,10,6972.650000000001,4,3,3,433
4667,158,8,3620.1,1,2,1,121
4668,86,11,8074.73,2,3,3,233
4669,209,9,3167.42,1,2,1,121
4670,227,7,4579.389999999999,1,1,2,112
4671,91,9,3105.74,2,2,1,221
4672,60,10,6020.46,3,3,2,332
4673,95,12,12003.36,2,4,4,244
4674,28,11,5011.29,4,3,2,432
4675,5,13,5739.73,4,4,2,442
4676,136,9,3540.81,2,2,1,221
4677,131,9,3836.16,2,2,1,221
4678,144,8,3508.66,2,2,1,221
4679,39,9,8454.47,3,2,4,324
4680,85,12,6953.02,2,4,3,243
4681,128,4,1788.1499999999999,2,1,1,211
4682,128,9,8445.14,2,2,4,224
4683,15,11,3197.19,4,3,1,431
4684,76,13,10004.789999999999,3,4,4,344
4685,170,14,5346.7,1,4,2,142
4686,121,6,3508.08,2,1,1,211
4687,250,11,9144.679999999998,1,3,4,134
4688,214,6,4106.84,1,1,1,111
4689,65,8,5482.83,3,2,2,322
4690,89,12,8150.94,2,4,3,243
4691,326,9,5332.0,1,2,2,122
4692,46,19,9211.33,3,4,4,344
4693,155,7,5008.65,1,1,2,112
4694,26,11,5574.7699999999995,4,3,2,432
4695,97,6,2806.55,2,1,1,211
4696,36,9,5652.44,3,2,2,322
4697,61,9,6643.79,3,2,3,323
4698,147,13,4866.01,2,4,2,242
4699,123,9,4277.8099999999995,2,2,1,221
4700,58,12,12547.36,3,4,4,344
4701,150,13,7059.3099999999995,2,4,3,243
4702,87,15,7678.56,2,4,3,243
4703,18,16,9517.78,4,4,4,444
4704,83,16,11642.18,2,4,4,244
4705,133,10,3716.18,2,3,1,231
4706,112,10,5943.12,2,3,2,232
4707,89,8,7485.18,2,2,3,223
4708,79,12,6033.03,2,4,3,243
4709,113,13,6810.67,2,4,3,243
4710,3,12,10033.11,4,4,4,444
4711,56,10,7028.98,3,3,3,333
4712,171,10,6459.58,1,3,3,133
4713,23,10,2999.5,4,3,1,431
4714,6,9,4768.37,4,2,2,422
4715,54,11,5058.29,3,3,2,332
4716,56,10,5243.03,3,3,2,332
4717,63,11,5847.23,3,3,2,332
4718,221,7,5289.61,1,1,2,112
4719,332,10,3946.31,1,3,1,131
4720,51,10,3512.0,3,3,1,331
4721,235,7,5784.650000000001,1,1,2,112
4722,492,7,2886.35,1,1,1,111
4723,220,10,7353.139999999999,1,3,3,133
4724,15,13,10984.53,4,4,4,444
4725,47,9,10342.52,3,2,4,324
4726,29,10,5975.25,4,3,2,432
4727,85,10,7084.56,2,3,3,233
4728,97,16,15506.21,2,4,4,244
4729,202,10,3254.52,1,3,1,131
4730,21,5,2530.22,4,1,1,411
4731,77,9,3143.9399999999996,2,2,1,221
4732,26,8,4610.0,4,2,2,422
4733,47,10,7601.88,3,3,3,333
4734,9,8,5423.14,4,2,2,422
4735,92,11,5863.2,2,3,2,232
4736,174,8,8141.66,1,2,3,123
4737,51,8,5308.5,3,2,2,322
4738,330,9,6165.32,1,2,3,123
4739,122,14,6938.84,2,4,3,243
4740,159,11,7758.28,1,3,3,133
4741,75,10,5153.99,3,3,2,332
4742,24,10,5948.05,4,3,2,432
4743,2,10,9786.41,4,3,4,434
4744,224,8,2115.47,1,2,1,121
4745,4,12,5624.24,4,4,2,442
4746,11,11,8506.34,4,3,4,434
4747,37,14,7786.64,3,4,3,343
4748,242,10,5328.25,1,3,2,132
4749,5,11,7974.58,4,3,3,433
4750,34,9,5035.78,3,2,2,322
4751,29,14,10470.779999999999,4,4,4,444
4752,17,10,8529.92,4,3,4,434
4753,52,13,7126.530000000001,3,4,3,343
4754,234,8,7457.64,1,2,3,123
4755,43,6,5463.3,3,1,2,312
4756,172,6,4111.79,1,1,1,111
4757,75,18,10292.87,3,4,4,344
4758,20,19,11363.359999999999,4,4,4,444
4759,41,10,17544.41,3,3,4,334
4760,337,13,6918.73,1,4,3,143
4761,263,10,9841.15,1,3,4,134
4762,123,5,4090.73,2,1,1,211
4763,159,16,11710.85,1,4,4,144
4764,46,10,10293.48,3,3,4,334
4765,238,7,3611.7,1,1,1,111
4766,324,8,5161.8,1,2,2,122
4767,21,11,5412.48,4,3,2,432
4768,22,7,3880.64,4,1,1,411
4769,216,9,5868.66,1,2,2,122
4770,63,6,3351.56,3,1,1,311
4771,111,12,9856.81,2,4,4,244
4772,192,11,6142.31,1,3,3,133
4773,53,14,12274.45,3,4,4,344
4774,170,11,6462.54,1,3,3,133
4775,134,8,3394.44,2,2,1,221
4776,10,5,3357.65,4,1,1,411
4777,65,10,5813.42,3,3,2,332
4778,51,11,8959.74,3,3,4,334
4779,99,9,4183.15,2,2,1,221
4780,36,14,12631.55,3,4,4,344
4781,184,14,5649.88,1,4,2,142
4782,82,6,1758.86,2,1,1,211
4783,331,6,4309.05,1,1,2,112
4784,17,11,6168.89,4,3,3,433
4785,204,5,2243.6,1,1,1,111
4786,268,6,2897.38,1,1,1,111
4787,123,13,8175.92,2,4,3,243
4788,34,12,8074.61,3,4,3,343
4789,185,11,4085.09,1,3,1,131
4790,16,12,5682.17,4,4,2,442
4791,58,12,10756.59,3,4,4,344
4792,26,17,9124.03,4,4,4,444
4793,75,13,12369.64,3,4,4,344
4794,6,14,8206.63,4,4,3,443
4795,174,10,5878.92,1,3,2,132
4796,31,7,9944.050000000001,4,1,4,414
4797,95,14,9485.44,2,4,4,244
4798,384,11,6638.2699999999995,1,3,3,133
4799,130,9,7648.37,2,2,3,223
4800,92,7,3115.87,2,1,1,211
4801,18,9,4377.41,4,2,2,422
4802,15,12,9226.91,4,4,4,444
